GRB ID,X-Ray dt [hr],Optical dt [hr],|dt_x - dt_o| [hr],Beta_X,Beta_X Upper Sigma,Beta_X Lower Sigma,Beta_OX,Upper Bound of Sigma_OX,Lower Bound of Sigma_OX,
ID-090305A,1.33,1.30,0.03,0.00,0.00,0.00,-1.06,0.02,0.02
ID-090305A,1.33,1.40,0.07,0.00,0.00,0.00,-1.09,0.01,0.01
ID-090305A,1.33,1.50,0.17,0.00,0.00,0.00,-1.09,0.04,0.03
ID-090305A,1.33,1.50,0.17,0.00,0.00,0.00,-1.07,0.02,0.02
ID-090305A,1.33,1.60,0.27,0.00,0.00,0.00,-1.09,0.01,0.01
ID-090305A,1.33,1.60,0.27,0.00,0.00,0.00,-1.05,0.00,0.00
ID-090305A,1.33,1.60,0.27,0.00,0.00,0.00,-1.09,0.02,0.02
ID-090426A,0.28,0.29,0.01,-1.04,0.09,0.09,-0.72,0.04,0.05
ID-090426A,0.31,0.29,0.02,-1.04,0.09,0.09,-0.75,0.05,0.05
ID-090426A,0.33,0.29,0.04,-1.04,0.09,0.09,-0.72,0.04,0.05
ID-090426A,0.28,0.31,0.03,-1.04,0.09,0.09,-0.71,0.05,0.06
ID-090426A,0.31,0.31,0.00,-1.04,0.09,0.09,-0.74,0.05,0.06
ID-090426A,0.33,0.31,0.02,-1.04,0.09,0.09,-0.71,0.05,0.06
ID-090426A,0.28,0.33,0.05,-1.04,0.09,0.09,-0.70,0.05,0.06
ID-090426A,0.31,0.33,0.02,-1.04,0.09,0.09,-0.73,0.05,0.06
ID-090426A,0.33,0.33,0.00,-1.04,0.09,0.09,-0.70,0.05,0.06
ID-090426A,0.39,0.33,0.06,-1.04,0.09,0.09,-0.77,0.05,0.06
ID-090426A,0.31,0.36,0.05,-1.04,0.09,0.09,-0.70,0.05,0.06
ID-090426A,0.33,0.36,0.03,-1.04,0.09,0.09,-0.68,0.05,0.06
ID-090426A,0.39,0.36,0.03,-1.04,0.09,0.09,-0.75,0.05,0.06
ID-090426A,0.42,0.36,0.06,-1.04,0.09,0.09,-0.68,0.05,0.06
ID-090426A,0.31,0.38,0.07,-1.04,0.09,0.09,-0.70,0.05,0.06
ID-090426A,0.33,0.38,0.05,-1.04,0.09,0.09,-0.67,0.05,0.06
ID-090426A,0.39,0.38,0.01,-1.04,0.09,0.09,-0.74,0.05,0.06
ID-090426A,0.42,0.38,0.04,-1.04,0.09,0.09,-0.67,0.05,0.06
ID-090426A,0.44,0.38,0.06,-1.04,0.09,0.09,-0.68,0.05,0.06
ID-090426A,0.33,0.40,0.07,-1.04,0.09,0.09,-0.66,0.05,0.06
ID-090426A,0.39,0.40,0.01,-1.04,0.09,0.09,-0.73,0.05,0.06
ID-090426A,0.42,0.40,0.02,-1.04,0.09,0.09,-0.66,0.05,0.06
ID-090426A,0.44,0.40,0.04,-1.04,0.09,0.09,-0.67,0.05,0.06
ID-090426A,0.47,0.40,0.07,-1.04,0.09,0.09,-0.77,0.05,0.06
